protein_g,carbs_g,fat_g,fiber_g,sugar_g,calories,calorie_class
29.6,40.9,4.2,6.0,10.5,302.0,low
24.6,43.8,26.1,8.9,20.1,525.0,medium
29.7,42.6,9.8,12.8,22.1,350.0,low
21.5,16.6,17.8,11.5,2.9,346.0,low
36.5,94.3,22.8,7.5,9.9,771.0,high
32.6,19.6,27.7,15.5,15.6,434.0,medium
27.3,63.2,11.0,15.8,24.0,451.0,medium
15.3,40.1,30.2,3.7,1.2,520.0,medium
22.5,44.1,28.2,10.2,32.8,503.0,medium
14.1,20.1,33.4,3.2,11.0,451.0,medium
32.0,58.1,13.3,7.1,25.1,489.0,medium
16.1,53.6,18.6,10.6,26.9,477.0,medium
13.6,0.0,33.4,4.8,18.4,374.0,low
35.7,41.6,31.1,9.2,22.8,608.0,medium
32.8,74.5,24.4,4.4,25.4,587.0,medium
17.3,66.4,18.0,3.3,28.3,476.0,medium
34.9,50.9,21.3,8.0,27.6,578.0,medium
17.7,26.9,22.9,11.8,5.9,349.0,low
23.5,48.5,32.4,12.1,10.2,543.0,medium
31.0,41.8,15.8,13.2,6.2,413.0,medium
42.6,26.2,23.2,6.7,19.0,476.0,medium
8.1,35.2,29.7,12.6,28.7,481.0,medium
21.7,52.8,21.3,5.8,6.7,523.0,medium
31.7,37.9,20.2,15.6,3.1,457.0,medium
15.3,24.3,13.6,11.9,0.0,303.0,low
16.9,27.9,19.8,12.7,15.5,343.0,low
34.8,41.4,25.6,11.3,1.3,525.0,medium
10.3,80.3,28.4,3.7,11.5,562.0,medium
30.7,34.9,21.3,12.5,26.4,507.0,medium
28.8,48.3,18.2,7.7,30.6,473.0,medium
30.8,42.5,25.9,13.2,18.5,537.0,medium
23.4,58.0,13.1,10.4,9.5,359.0,low
27.6,46.4,29.0,4.4,16.4,536.0,medium
11.2,73.7,17.2,15.3,2.2,471.0,medium
18.1,65.3,22.6,6.9,12.9,520.0,medium
25.2,46.3,22.5,15.2,2.4,492.0,medium
15.7,41.0,17.3,6.6,33.1,404.0,medium
9.6,28.0,9.6,6.7,0.1,207.0,low
26.7,67.7,10.1,10.4,30.4,480.0,medium
23.9,55.3,15.4,13.1,2.9,408.0,medium
45.8,52.7,16.6,12.3,14.9,570.0,medium
25.8,73.8,15.3,3.2,27.2,534.0,medium
34.9,55.5,16.4,9.1,21.3,512.0,medium
36.6,48.2,22.3,0.0,22.5,579.0,medium
23.1,70.9,21.9,8.2,9.7,565.0,medium
18.0,34.5,29.8,14.0,6.4,478.0,medium
10.8,45.4,0.9,6.1,11.2,158.0,low
19.0,40.7,20.1,8.0,27.6,420.0,medium
18.4,52.6,15.3,6.1,0.0,422.0,medium
35.7,79.1,12.6,16.8,14.0,587.0,medium
31.7,40.9,17.9,8.7,14.4,472.0,medium
32.6,55.0,29.3,5.6,13.6,630.0,medium
42.5,85.3,22.4,8.5,25.3,693.0,medium
45.7,9.4,16.0,9.1,28.5,365.0,low
24.8,55.4,17.7,7.3,7.0,445.0,medium
36.1,47.7,23.3,11.8,26.1,520.0,medium
21.8,34.7,3.2,5.6,14.7,222.0,low
27.8,43.5,10.3,8.7,28.1,345.0,low
31.4,75.8,25.1,8.7,0.4,644.0,medium
34.0,37.6,30.4,1.7,16.1,538.0,medium
34.2,57.3,18.7,13.3,24.3,535.0,medium
1.1,56.9,15.8,4.5,10.5,314.0,low
1.1,29.8,11.0,4.1,11.3,172.0,low
21.4,96.1,31.6,10.9,13.3,774.0,high
25.8,86.7,8.7,4.2,5.8,494.0,medium
30.7,64.2,39.1,4.2,20.3,750.0,high
18.7,44.2,5.7,5.4,12.9,275.0,low
50.6,30.4,17.4,13.6,25.6,540.0,medium
29.1,37.4,24.5,1.3,8.0,469.0,medium
26.4,36.7,0.9,8.0,9.0,181.0,low
22.9,87.0,24.3,3.4,40.9,706.0,high
38.3,58.8,14.9,13.4,25.2,529.0,medium
23.7,33.5,23.4,11.7,22.4,413.0,medium
22.4,17.3,15.2,10.5,16.5,284.0,low
31.7,69.8,24.8,8.8,26.9,638.0,medium
39.8,50.3,19.6,0.3,1.4,524.0,medium
26.9,31.7,17.4,5.2,26.6,344.0,low
27.2,45.0,24.6,7.3,2.6,490.0,medium
37.1,41.9,25.7,9.8,12.8,510.0,medium
29.8,59.0,22.8,13.9,3.0,559.0,medium
36.4,23.2,20.5,4.6,12.5,441.0,medium
25.5,37.7,25.7,10.1,14.2,466.0,medium
15.3,55.5,8.1,4.6,18.5,278.0,low
30.2,73.2,32.1,10.0,15.5,705.0,high
16.9,69.1,24.8,0.0,32.9,572.0,medium
31.5,25.5,17.2,6.2,42.4,406.0,medium
33.7,42.3,29.1,8.0,34.5,528.0,medium
19.8,87.4,12.7,12.6,0.0,538.0,medium
35.3,43.8,21.8,8.5,9.7,535.0,medium
17.9,83.3,27.2,13.6,25.3,663.0,medium
14.6,34.4,14.0,2.1,25.9,310.0,low
25.2,60.0,37.9,6.6,29.3,782.0,high
31.8,53.8,27.3,6.1,6.9,643.0,medium
27.4,83.3,8.8,6.1,4.7,493.0,medium
17.9,64.4,20.8,7.6,23.4,509.0,medium
21.5,28.2,19.8,2.4,16.8,349.0,low
14.1,68.9,22.5,8.9,24.0,509.0,medium
1.4,13.2,20.1,6.4,26.9,256.0,low
22.0,33.5,11.4,9.1,8.9,370.0,low
41.8,47.2,22.8,9.8,0.0,545.0,medium
18.9,43.7,19.0,9.6,11.1,415.0,medium
31.5,83.4,15.7,12.8,12.5,585.0,medium
48.9,34.6,17.5,6.3,35.8,539.0,medium
18.5,4.5,18.6,12.0,16.8,288.0,low
16.7,52.4,27.8,7.2,13.8,504.0,medium
43.5,83.4,28.7,9.8,19.8,764.0,high
0.0,21.9,19.6,14.7,0.0,235.0,low
33.9,54.8,1.2,3.0,17.4,375.0,low
32.9,8.5,18.6,6.0,7.2,263.0,low
41.3,71.8,16.6,9.7,0.0,592.0,medium
12.2,30.1,21.1,8.4,22.8,324.0,low
11.4,64.0,15.3,0.6,5.8,448.0,medium
24.7,50.1,27.6,8.9,20.6,553.0,medium
27.1,50.0,23.0,11.5,3.4,516.0,medium
19.6,95.5,26.1,10.0,5.7,691.0,medium
29.7,75.2,20.0,10.2,0.0,625.0,medium
36.6,39.6,21.1,6.4,14.9,468.0,medium
27.1,61.1,28.6,8.5,12.6,609.0,medium
13.4,30.7,30.2,8.5,22.4,441.0,medium
9.5,80.0,17.2,4.1,11.1,499.0,medium
38.7,60.9,27.2,11.3,14.0,617.0,medium
31.9,30.1,16.9,15.2,4.0,352.0,low
38.8,72.7,9.8,7.9,21.1,539.0,medium
25.7,46.4,9.3,8.6,11.0,329.0,low
28.1,34.8,29.2,7.7,12.3,559.0,medium
31.9,44.0,25.6,7.8,17.9,533.0,medium
28.5,70.6,23.8,3.0,14.5,538.0,medium
19.8,54.1,8.2,16.8,5.4,412.0,medium
43.3,68.9,19.9,10.7,45.0,600.0,medium
28.3,43.1,17.6,12.6,6.2,425.0,medium
15.0,91.0,16.2,13.5,4.3,596.0,medium
36.9,54.2,17.0,9.5,11.0,515.0,medium
5.6,78.7,16.7,6.1,7.6,470.0,medium
36.9,46.7,20.2,11.9,13.9,523.0,medium
29.9,76.1,32.8,8.6,16.3,753.0,high
23.7,46.8,20.2,5.5,19.6,490.0,medium
30.1,52.5,22.2,5.1,24.0,582.0,medium
20.3,35.3,13.2,2.9,12.7,323.0,low
13.7,50.5,36.0,8.2,15.1,590.0,medium
40.9,23.8,22.7,9.8,14.6,447.0,medium
24.6,51.9,22.6,11.2,7.7,502.0,medium
3.8,67.3,32.4,9.0,28.2,572.0,medium
31.9,39.1,31.1,11.8,17.3,496.0,medium
36.1,62.5,26.3,8.2,31.0,602.0,medium
30.8,90.7,22.8,7.5,17.2,739.0,high
25.3,52.0,24.9,7.8,26.6,554.0,medium
31.0,80.1,20.6,8.2,0.0,652.0,medium
30.9,84.2,25.5,6.8,8.6,670.0,medium
19.5,80.9,21.5,7.8,18.8,546.0,medium
34.0,15.6,3.3,9.9,30.2,186.0,low
26.8,72.6,27.8,1.3,17.0,698.0,medium
13.8,65.6,14.0,9.0,24.8,397.0,low
20.7,71.0,17.9,12.6,18.1,548.0,medium
30.2,64.9,6.1,14.0,15.3,443.0,medium
24.7,106.5,9.8,0.0,25.3,561.0,medium
24.8,58.0,29.7,12.1,19.5,554.0,medium
37.1,73.6,14.7,10.9,17.1,552.0,medium
9.8,41.0,10.7,6.4,20.6,336.0,low
20.1,56.1,13.5,11.2,21.8,455.0,medium
46.9,62.2,18.6,10.7,30.5,633.0,medium
38.8,105.8,14.8,3.2,22.9,732.0,high
37.5,62.4,16.6,5.6,18.6,538.0,medium
19.7,91.1,33.1,5.4,19.3,707.0,high
15.2,0.0,10.1,6.7,17.5,162.0,low
34.7,52.4,11.9,9.3,25.8,499.0,medium
11.0,11.8,19.4,9.0,17.5,292.0,low
45.9,72.9,7.3,13.5,14.5,517.0,medium
16.4,51.7,22.3,4.8,20.2,513.0,medium
11.8,52.1,28.7,11.4,6.8,583.0,medium
30.0,73.3,14.3,7.1,19.9,532.0,medium
30.9,4.7,30.5,12.4,19.0,461.0,medium
31.5,65.9,20.3,8.0,22.8,582.0,medium
19.9,56.4,17.3,11.7,20.3,414.0,medium
28.6,43.4,31.1,1.3,19.9,525.0,medium
31.8,60.7,23.8,10.0,5.7,582.0,medium
22.0,70.4,12.7,5.2,18.1,490.0,medium
23.9,37.0,24.9,4.0,29.1,449.0,medium
9.3,23.9,21.7,3.1,3.1,352.0,low
37.6,73.4,0.0,7.4,26.0,419.0,medium
26.5,65.6,23.8,5.6,15.3,610.0,medium
29.3,90.8,32.3,9.1,11.1,724.0,high
26.6,59.2,25.6,5.9,26.4,576.0,medium
40.3,76.4,22.8,11.7,33.0,667.0,medium
25.7,52.6,37.7,6.6,0.0,713.0,high
23.6,79.8,22.2,6.3,3.9,595.0,medium
16.1,42.3,35.8,2.7,4.9,558.0,medium
46.7,92.7,18.5,3.9,11.6,741.0,high
30.5,72.7,20.2,9.4,13.7,624.0,medium
45.1,42.3,24.8,10.1,12.4,596.0,medium
35.4,66.7,19.2,13.7,9.1,556.0,medium
18.9,71.0,22.0,6.3,18.1,586.0,medium
9.0,26.9,6.1,13.2,0.0,167.0,low
9.9,52.1,31.4,12.2,0.0,470.0,medium
24.8,21.4,4.7,7.2,0.0,248.0,low
28.3,38.6,30.3,8.0,21.8,514.0,medium
25.1,50.4,23.9,11.3,6.8,578.0,medium
35.4,73.1,32.5,10.3,15.3,727.0,high
12.2,71.1,30.5,7.0,33.5,571.0,medium
29.2,75.8,16.0,8.3,23.5,589.0,medium
24.2,25.7,20.5,9.4,33.8,397.0,low
16.3,50.0,13.9,10.2,2.2,444.0,medium
15.0,42.8,24.3,13.7,0.0,456.0,medium
43.1,17.5,36.1,7.2,9.3,600.0,medium
35.2,69.9,13.8,11.7,4.9,542.0,medium
25.7,46.3,30.9,13.2,16.5,589.0,medium
16.6,51.4,10.6,5.0,16.2,387.0,low
14.0,51.3,14.4,15.1,15.9,406.0,medium
17.7,55.1,29.7,13.8,14.5,611.0,medium
27.1,45.6,3.6,8.9,10.5,277.0,low
16.7,0.0,26.5,6.0,8.0,283.0,low
15.9,72.1,30.9,5.8,27.6,610.0,medium
16.0,61.4,31.9,0.6,30.7,585.0,medium
36.1,32.1,25.4,12.5,34.3,507.0,medium
33.7,101.4,27.7,12.6,14.1,818.0,high
10.3,77.1,27.9,14.7,3.0,605.0,medium
30.7,39.1,34.6,10.0,0.0,555.0,medium
25.3,52.1,23.6,9.1,28.1,482.0,medium
19.5,11.5,21.8,9.4,14.1,309.0,low
39.9,53.4,14.2,10.0,19.8,504.0,medium
38.1,42.4,24.1,5.8,24.9,526.0,medium
26.6,65.9,18.8,2.8,17.5,555.0,medium
35.6,47.6,15.6,3.7,13.5,433.0,medium
23.9,53.6,20.2,12.1,6.3,522.0,medium
29.8,34.2,25.2,13.8,38.5,502.0,medium
17.6,28.1,30.4,13.4,32.6,458.0,medium
25.6,33.8,27.4,0.3,20.9,480.0,medium
4.6,56.1,26.2,10.5,10.9,458.0,medium
22.8,58.7,25.0,9.1,10.2,521.0,medium
22.5,29.9,24.5,3.2,0.4,465.0,medium
15.8,21.1,12.6,3.5,13.6,269.0,low
34.9,21.2,20.3,8.7,21.8,397.0,low
26.9,25.8,23.4,14.1,13.4,404.0,medium
34.4,55.9,15.5,2.1,2.4,500.0,medium
20.9,63.8,8.5,9.1,12.8,466.0,medium
25.2,28.0,22.9,8.3,26.3,447.0,medium
13.9,10.6,16.2,11.1,22.4,257.0,low
29.7,34.7,14.7,8.0,26.9,329.0,low
22.9,30.6,26.1,8.0,0.0,491.0,medium
37.7,62.3,13.8,4.9,10.3,548.0,medium
46.4,44.5,27.4,7.0,23.0,603.0,medium
20.0,53.7,12.9,11.2,0.0,421.0,medium
18.1,49.9,24.3,12.5,3.1,501.0,medium
22.8,73.3,24.4,8.6,29.4,552.0,medium
15.3,27.0,35.2,11.0,17.7,461.0,medium
16.5,21.8,10.6,0.0,13.7,221.0,low
15.1,56.6,30.4,6.8,0.0,576.0,medium
23.5,40.0,21.2,0.3,19.7,405.0,medium
13.7,83.4,21.5,0.0,16.5,544.0,medium
33.3,47.5,23.5,9.0,26.1,509.0,medium
19.0,75.8,6.4,7.1,14.2,435.0,medium
16.4,59.3,19.8,12.7,14.0,484.0,medium
24.5,64.6,20.0,14.7,12.2,553.0,medium
26.6,31.5,19.4,7.4,12.5,391.0,low
46.3,82.4,21.0,3.0,38.1,667.0,medium
31.1,46.1,19.3,4.8,20.6,440.0,medium
27.9,38.4,26.6,1.4,4.4,543.0,medium
18.5,25.6,26.4,0.0,30.5,426.0,medium
25.3,20.7,16.9,9.2,19.6,348.0,low
19.5,92.9,20.4,4.7,19.0,670.0,medium
26.4,51.7,26.2,6.4,15.7,505.0,medium
13.2,68.7,21.3,10.8,15.3,559.0,medium
9.8,71.2,24.2,9.9,4.9,568.0,medium
28.1,42.2,19.6,18.8,26.7,432.0,medium
17.0,47.7,21.3,12.7,2.4,461.0,medium
33.2,74.2,11.4,0.9,12.1,496.0,medium
11.2,97.6,20.0,9.5,21.7,630.0,medium
7.1,43.6,14.9,15.6,1.8,348.0,low
23.1,61.1,29.2,13.4,38.5,595.0,medium
30.4,39.8,18.7,9.7,30.0,483.0,medium
16.6,67.2,22.6,2.0,23.2,541.0,medium
14.5,36.9,13.3,5.8,15.0,310.0,low
25.2,76.8,27.2,0.0,15.0,625.0,medium
24.9,68.8,27.4,10.2,14.1,585.0,medium
18.0,39.6,18.3,9.5,31.0,378.0,low
35.1,19.3,18.8,7.9,17.8,384.0,low
26.7,16.2,18.3,2.7,14.3,318.0,low
38.7,63.1,24.1,4.9,38.4,580.0,medium
28.2,62.6,1.0,10.0,5.3,384.0,low
24.2,50.9,14.4,7.2,21.4,362.0,low
31.3,55.6,23.6,8.7,24.4,597.0,medium
37.5,93.7,9.5,11.6,22.9,601.0,medium
29.3,58.6,27.3,10.1,28.0,662.0,medium
3.1,33.1,9.3,4.8,21.1,216.0,low
19.0,42.5,18.2,8.1,26.9,486.0,medium
17.2,41.3,17.3,8.7,16.7,382.0,low
29.8,53.0,16.0,7.0,9.3,430.0,medium
31.7,64.2,22.2,7.7,35.3,554.0,medium
32.6,45.3,29.4,0.0,1.7,574.0,medium
26.0,38.9,13.0,4.0,13.3,356.0,low
24.4,34.4,27.2,12.2,29.0,516.0,medium
24.7,75.4,31.4,11.8,32.4,649.0,medium
5.3,75.4,13.3,1.4,9.2,460.0,medium
45.8,54.0,18.9,3.0,5.6,608.0,medium
28.2,34.3,9.7,7.4,16.7,335.0,low
14.9,68.6,21.8,0.0,11.2,523.0,medium
8.2,44.0,22.4,13.5,15.9,431.0,medium
35.0,49.4,19.6,9.2,12.5,511.0,medium
32.8,45.1,15.3,11.3,4.5,414.0,medium
24.7,68.0,8.4,6.6,14.7,454.0,medium
28.9,32.2,41.4,11.3,15.5,611.0,medium
25.9,50.8,14.7,1.2,28.3,430.0,medium
20.1,66.3,18.8,3.1,17.9,519.0,medium
21.9,60.5,11.4,7.2,2.8,441.0,medium
14.9,19.3,19.3,14.6,14.2,314.0,low
23.2,44.2,25.6,1.6,20.9,516.0,medium
27.6,68.0,20.2,10.7,8.5,585.0,medium
21.7,51.1,10.1,7.1,17.7,360.0,low
26.3,57.5,21.8,0.2,18.5,511.0,medium
26.2,32.0,22.9,3.9,21.5,399.0,low
27.4,44.0,21.2,8.6,12.5,465.0,medium
15.8,23.6,20.6,7.4,5.4,305.0,low
10.8,8.7,23.3,8.2,10.2,283.0,low
46.0,75.3,23.5,7.6,5.5,717.0,high
24.9,44.7,25.6,0.7,15.1,509.0,medium
17.7,8.6,20.1,5.4,0.0,304.0,low
17.8,17.9,20.9,2.4,8.5,314.0,low
36.6,71.9,23.6,5.8,11.0,644.0,medium
45.9,27.3,12.3,13.1,10.7,435.0,medium
49.1,41.3,27.6,7.3,30.7,623.0,medium
34.6,70.4,17.2,10.4,4.2,594.0,medium
27.4,35.7,15.1,12.3,18.8,423.0,medium
20.8,48.2,4.4,5.9,12.7,302.0,low
15.6,39.7,21.1,11.3,11.6,389.0,low
22.5,54.1,14.0,2.3,33.5,428.0,medium
22.4,55.3,0.0,1.2,28.8,304.0,low
21.4,88.3,31.5,7.6,27.0,740.0,high
24.1,35.8,16.9,12.8,0.0,413.0,medium
36.0,51.3,24.5,7.6,3.4,645.0,medium
26.3,63.7,30.8,6.9,17.3,667.0,medium
23.3,69.2,14.2,4.4,31.0,564.0,medium
30.9,36.3,32.4,10.8,7.4,558.0,medium
27.1,28.9,26.0,5.8,9.9,492.0,medium
13.6,48.7,39.8,12.9,19.3,595.0,medium
3.9,19.0,12.0,10.2,22.6,202.0,low
24.5,81.4,22.7,6.1,20.1,724.0,high
27.0,43.8,14.7,4.2,15.6,373.0,low
26.0,40.2,9.0,7.1,4.9,328.0,low
31.9,49.6,16.0,7.9,13.4,452.0,medium
16.0,23.5,13.4,11.5,13.2,272.0,low
30.1,30.2,22.2,2.1,26.6,418.0,medium
41.2,68.7,3.5,7.4,24.2,483.0,medium
27.4,43.1,38.2,9.0,20.9,598.0,medium
0.0,41.4,17.8,8.0,11.9,321.0,low
15.5,54.2,31.1,0.7,18.1,574.0,medium
15.3,44.2,19.2,11.5,8.0,451.0,medium
38.9,23.0,21.6,11.1,28.7,482.0,medium
23.9,51.5,22.2,9.3,31.5,517.0,medium
24.2,32.9,32.1,8.9,17.2,581.0,medium
19.9,12.5,20.3,9.7,24.1,279.0,low
19.9,39.7,25.8,2.1,22.8,490.0,medium
18.2,50.9,5.4,4.6,5.6,318.0,low
25.8,65.4,27.5,12.2,22.4,635.0,medium
27.1,60.8,19.2,3.0,2.1,507.0,medium
33.6,38.2,27.4,4.8,21.7,510.0,medium
36.4,28.4,23.2,6.1,15.3,456.0,medium
30.1,36.6,8.9,0.0,11.5,338.0,low
5.4,36.3,17.5,2.7,16.5,303.0,low
11.1,71.2,12.6,12.4,21.6,455.0,medium
17.5,45.9,25.2,8.1,17.6,485.0,medium
24.4,60.1,25.9,10.8,6.7,539.0,medium
7.7,34.5,36.5,9.0,23.4,480.0,medium
24.8,40.4,22.3,7.5,21.9,461.0,medium
15.1,59.1,19.6,12.2,19.9,426.0,medium
11.2,50.2,18.2,8.2,17.8,379.0,low
4.8,37.0,32.1,9.6,23.7,473.0,medium
36.1,38.9,16.1,9.5,5.5,459.0,medium
29.6,67.9,17.1,4.2,1.5,520.0,medium
15.8,52.5,36.8,7.0,6.5,636.0,medium
31.3,49.2,7.0,9.0,2.6,397.0,low
32.4,49.4,37.5,5.7,8.5,670.0,medium
33.4,36.2,15.7,9.1,17.5,422.0,medium
37.8,90.7,14.6,6.5,11.6,572.0,medium
36.9,72.1,21.7,9.7,25.4,606.0,medium
12.1,33.3,17.6,11.7,32.9,355.0,low
14.3,77.2,15.6,11.0,16.2,472.0,medium
16.4,50.8,29.9,6.7,0.0,562.0,medium
6.2,47.4,30.0,8.0,18.8,531.0,medium
21.9,45.3,19.7,7.8,15.7,445.0,medium
8.1,46.9,22.1,2.2,27.4,470.0,medium
15.6,45.0,16.0,1.5,0.0,380.0,low
18.3,50.2,28.8,2.4,29.4,520.0,medium
36.2,69.1,32.4,12.5,21.9,691.0,medium
35.2,64.8,17.5,15.9,5.9,576.0,medium
22.6,39.9,0.0,6.1,15.0,202.0,low
9.1,0.0,17.2,15.3,20.4,212.0,low
31.6,30.3,20.3,11.7,20.1,445.0,medium
24.9,41.8,11.9,3.6,23.1,393.0,low
30.2,60.0,10.4,1.1,15.0,410.0,medium
34.6,66.6,17.9,5.9,3.2,569.0,medium
26.8,57.7,2.0,9.0,7.5,369.0,low
23.4,49.9,19.2,11.0,13.2,469.0,medium
20.6,78.8,21.8,15.0,2.6,583.0,medium
14.4,34.8,17.2,9.9,20.5,303.0,low
38.2,80.7,28.7,9.6,22.3,721.0,high
39.5,33.2,28.0,19.4,0.0,573.0,medium
35.3,38.5,12.1,14.3,26.0,407.0,medium
32.8,34.3,24.1,13.4,0.0,415.0,medium
35.6,76.8,3.9,5.0,18.4,515.0,medium
28.0,83.5,9.5,10.1,14.9,560.0,medium
16.6,58.3,25.8,8.8,25.1,490.0,medium
37.2,50.1,18.1,9.5,13.3,523.0,medium
28.4,48.7,28.1,11.7,12.7,589.0,medium
11.3,26.6,31.1,8.0,35.3,437.0,medium
36.2,56.4,21.6,12.5,11.4,604.0,medium
14.0,79.0,13.7,9.1,12.4,518.0,medium
21.9,61.8,23.8,4.2,4.9,568.0,medium
16.0,41.9,27.5,8.2,0.0,468.0,medium
26.1,27.6,31.0,8.7,7.9,484.0,medium
33.7,62.2,14.2,3.4,10.5,542.0,medium
26.1,14.6,22.7,5.3,18.7,368.0,low
20.8,45.9,16.7,9.2,12.8,404.0,medium
41.8,37.4,9.5,8.2,22.9,420.0,medium
26.5,43.3,28.2,7.7,27.4,531.0,medium
22.5,68.5,20.1,13.6,19.8,612.0,medium
20.2,27.3,9.2,7.0,8.8,303.0,low
23.9,10.7,17.9,8.6,0.0,314.0,low
29.1,69.5,24.0,4.9,7.9,639.0,medium
42.0,54.5,30.7,12.5,17.6,662.0,medium
18.9,57.7,8.4,10.5,8.8,353.0,low
34.4,78.9,16.7,12.1,3.1,614.0,medium
33.5,44.7,16.3,15.8,1.3,456.0,medium
30.8,50.1,26.1,8.8,23.8,551.0,medium
23.0,77.8,16.6,9.9,10.4,540.0,medium
38.4,83.3,20.8,10.6,7.3,671.0,medium
35.6,29.5,16.6,8.8,14.8,423.0,medium
20.8,58.4,21.1,13.7,6.7,515.0,medium
25.3,42.1,26.4,7.3,20.6,504.0,medium
25.7,37.7,21.4,5.3,15.2,454.0,medium
11.2,75.5,21.2,5.0,19.9,512.0,medium
20.5,25.8,25.1,10.8,25.0,417.0,medium
21.5,59.5,29.7,13.2,11.3,619.0,medium
18.9,0.0,15.0,12.2,16.6,197.0,low
17.8,70.4,15.8,4.7,1.7,572.0,medium
33.5,29.4,21.1,12.8,0.0,408.0,medium
34.8,25.4,15.6,11.0,6.4,387.0,low
37.3,61.6,12.4,12.0,0.0,500.0,medium
33.9,50.4,14.0,5.1,19.4,457.0,medium
15.0,78.9,14.5,15.7,4.7,595.0,medium
27.4,50.2,9.5,11.7,9.1,417.0,medium
22.4,0.0,28.6,5.8,14.3,321.0,low
28.9,29.7,11.2,10.9,11.9,302.0,low
19.2,15.1,14.2,10.4,19.1,269.0,low
28.6,29.4,23.9,14.1,0.0,436.0,medium
29.0,50.2,19.3,12.8,3.4,501.0,medium
24.8,52.9,27.5,2.6,14.0,586.0,medium
9.7,38.0,14.8,12.6,28.6,334.0,low
28.9,46.3,20.1,6.6,19.2,478.0,medium
30.9,77.3,20.1,15.2,0.0,641.0,medium
31.4,36.3,18.9,2.5,26.8,407.0,medium
27.5,44.0,23.5,12.6,7.7,549.0,medium
11.0,54.2,12.1,2.6,15.3,383.0,low
17.9,35.2,17.9,12.3,33.9,384.0,low
21.1,57.0,25.1,11.7,11.4,548.0,medium
11.7,37.7,14.2,3.4,14.4,334.0,low
36.6,33.1,21.3,11.6,20.1,522.0,medium
16.0,38.8,16.3,10.0,28.8,363.0,low
37.0,50.8,30.3,15.1,29.2,633.0,medium
37.7,51.8,28.3,6.9,15.4,641.0,medium
11.8,45.8,18.8,8.6,3.4,365.0,low
19.5,44.0,28.0,15.6,13.3,526.0,medium
21.6,65.7,22.2,8.8,0.0,546.0,medium
17.2,70.4,16.6,7.1,1.1,532.0,medium
16.2,18.3,27.0,4.9,31.2,369.0,low
33.8,0.0,12.4,12.1,14.1,238.0,low
25.8,59.1,15.0,11.4,2.7,496.0,medium
11.3,44.3,20.1,9.1,0.0,418.0,medium
21.9,45.6,6.7,7.0,27.0,315.0,low
18.9,37.0,7.4,9.0,11.7,255.0,low
14.8,58.3,18.7,4.3,0.0,401.0,medium
26.1,59.0,20.4,11.2,0.0,593.0,medium
30.3,29.0,24.4,13.8,10.9,460.0,medium
24.2,68.9,22.1,7.4,30.1,577.0,medium
30.2,80.4,12.1,3.9,5.1,553.0,medium
23.1,48.8,23.1,5.1,9.2,492.0,medium
14.0,13.8,18.0,0.0,12.4,290.0,low
21.2,45.7,18.3,16.0,9.9,470.0,medium
27.8,68.4,28.4,9.7,7.1,641.0,medium
31.3,15.1,28.5,11.1,3.2,410.0,medium
20.4,62.2,31.3,7.9,15.7,623.0,medium
49.6,21.9,20.7,5.8,2.0,420.0,medium
14.2,70.5,28.6,2.7,0.4,569.0,medium
16.9,30.4,32.8,7.1,12.2,511.0,medium
40.4,49.2,23.2,4.5,14.7,569.0,medium
10.4,43.1,32.8,12.7,25.6,513.0,medium
39.5,67.3,3.8,0.0,12.6,423.0,medium
26.9,56.4,28.2,7.5,10.8,535.0,medium
19.8,50.7,22.2,7.0,11.7,444.0,medium
6.6,71.4,33.1,5.3,24.7,604.0,medium
21.3,55.9,18.0,6.9,17.5,500.0,medium
40.8,71.0,28.0,12.9,0.0,712.0,high
23.5,49.7,9.4,4.4,8.9,396.0,low
28.5,34.1,18.2,6.6,0.0,392.0,low
33.4,51.4,21.1,6.8,9.3,533.0,medium
28.9,67.9,12.3,10.3,11.1,419.0,medium
20.9,30.2,13.1,8.0,37.7,307.0,low
23.2,63.7,2.3,5.2,0.0,358.0,low
29.1,11.0,37.9,8.6,8.4,474.0,medium
15.0,67.3,9.5,6.8,7.5,392.0,low
31.1,75.3,29.2,10.2,23.1,686.0,medium
36.8,60.3,21.8,0.0,33.1,565.0,medium
33.0,36.4,31.9,9.4,19.9,538.0,medium
28.4,60.4,15.0,9.3,28.0,540.0,medium
19.7,69.9,29.2,11.4,4.4,666.0,medium
17.7,75.4,32.1,9.1,20.9,687.0,medium
36.4,51.8,28.2,11.2,10.8,578.0,medium
37.1,50.8,14.6,4.7,27.3,450.0,medium
30.1,56.1,27.0,8.9,15.8,568.0,medium
23.5,35.5,21.8,10.8,22.5,428.0,medium
21.8,74.4,24.3,9.6,30.2,592.0,medium
44.9,28.8,24.5,12.4,6.5,492.0,medium
13.9,22.0,11.1,4.9,34.9,255.0,low
32.2,38.2,26.6,12.0,17.3,499.0,medium
19.0,72.2,9.8,7.4,26.6,475.0,medium
13.2,50.5,18.9,9.2,16.5,486.0,medium
31.0,36.5,12.8,4.0,23.4,362.0,low
0.0,35.2,28.6,0.6,14.7,402.0,medium
29.8,26.4,12.3,5.0,19.6,349.0,low
28.6,25.5,5.1,9.0,27.4,258.0,low
30.4,24.5,17.9,11.2,10.6,351.0,low
25.0,81.8,27.6,5.2,13.2,706.0,high
24.8,43.9,21.4,11.4,24.7,481.0,medium
27.0,47.1,7.4,0.0,7.0,372.0,low
